"PlotID","EnteredBy","EnteredDate","SurveyDate","Camera","PhotoNum","Aspect","ParentMaterial","SlopeDeg","SlopePos","SlopeShape","FireSev","Notetaker","LgRocks","Litter","WoodyDebris","BasalVeg","Forbs","ForbHt","Grasses","GrassHt","Shrubs","ShrubHt","LiveOverstory","LiveUnderstory","SeedWallConifer","SeedWallHardwood","Representative","Planted","PlArrangement","Logged","Released","DronePlotRadius","LitterDepth","DuffDepth","CWD_rotten","CWD_sound","mass_1h_slope","mass_10h_slope","mass_100h_slope","mass_cwd_sound_slope","mass_cwd_rotten_slope","mass_total_slope","mass_fine_slope","mass_cwd_slope","mass_total_horizontal","mass_fine_horizontal","mass_cwd_horizontal","SlopeAreaSeedlings","HorizontalAreaSeedlings","HorizontalAreaTrees","SlopeAreaTrees","QUCH_NE","QUCH_NW","QUCH_SE","QUCH_SW","QUKE_NE","QUKE_NW","QUKE_SE","QUKE_SW","QUXX_NE","QUXX_NW","QUXX_SE","QUXX_SW","HasDronePlot","Type","PlotID_notype","HasPair","fire_code","Subsampled","Fire","ShrubErectHt","ShrubErectCover","ShrubErectVolume","ShrubSpecieswiseVolume","ShrubVolume","ShrubHolisticVolume","ShrubHolisticCover","ShrubHolisticHt","Notes","X","Y","normal_annual_precip","tmax","tmin","tmean","tmax_mjjas","tmin_mjjas","tmean_mjjas","bcm_tmin","bcm_tmax","bcm_tmin_july","bcm_tmax_july","bcm_tmean","bcm_tmean_july","bcm_snowpack","bcm_aet","bcm_cwd","elev","tpi100","tpi500","tpi2000","tpi5000","twi","slope_dem","aspect_dem","rad_winter","rad_winter_spring","rad_spring","rad_spring_summer","rad_summer","facts.salvage","facts.prep.nyears","facts.release.years.post","facts.thin.years.post","facts.replant.years.post","facts.planting.years.post","facts.planting.suids.noslivers","fire_year","planted_ABCO","planted_CADE27","planted_PIJE","planted_PIPO","planted_PILA","planted_PSME","planted_ABMA","planted_SEGI2","planted_PIMO3","facts.released","facts.replanted","facts.planting.first.year","planted_density_tpa"
"A4205I","KD","2018-07-23","2018-07-21","A",154718,92,"GRANITE",13.7,"M","STR",5,"NB",5,90,5,0.5,0.5,NA,10,35,70,155,NA,0.5,169,NA,"Y","Y","C2","L","N",NA,1.25,1.375,81,834,0.128337233542616,1.511541945749,8.48797144116816,27.0626786485879,1.97129223969031,39.161821508738,10.1278506204598,29.0339708882782,40.3086377236726,10.4244349688509,29.8842027548217,0.04009466,0.038953931639605,0.04009466,0.041268793491468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"internal","A4205",FALSE,"A",FALSE,"MoonAnt",NA,NA,NA,11220,10850,10850,70,155,"SOIL DISTURBED FROM SALVAGE OP.",-53775.0862302424,238419.387524669,628.350597476068,16.1573036997682,1.41517941839857,8.78624183600964,24.9168197664678,6.72817648412443,15.8224980636033,0.437386820632673,15.2488045919354,8.49696799648988,27.6739005454172,7.84309570628403,18.0854342709536,288.188995372936,250.196346163435,604.242899107649,1600.11703698699,-0.894228911770428,1.70940059859662,2.87546260024336,-41.5753382379609,6.99847181266497,12.9843385294976,48.5759500718631,1906.29863320432,2997.62897317583,5777.41429222704,8518.95032201701,9564.81724661825,"yes",0,"",NA,"","3","5.11022090033E+017",2007,"no","no","no","yes","no","no","no","no","no","no","no",3,NA
"A4203I","KD","2018-07-23","2018-07-21","A",162206,41,"GRANITE",20,"M","STR",5,"CM",0.5,90,10,0.5,0.5,NA,5,30,80,90,0,0,NA,NA,"Y","N",NA,"L",NA,NA,1.375,0.375,784,909,0.069104664215255,2.07837017540488,2.61168352035943,29.4963727716624,19.0801619249037,53.3356930565457,4.75915835997957,48.5765346965661,56.7586590303737,5.06459054238317,51.6940684879906,0.04009466,0.03767665613492,0.04009466,0.042667845966979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"internal","A4203",FALSE,"A",FALSE,"MoonAnt",NA,NA,NA,5020,7200,7200,80,90,NA,-53771.9735092918,238119.458875677,629.434095947358,16.230762371077,1.45908947871253,8.84492572075872,25.0080400138573,6.74116769655062,15.8746039958371,0.459415966828441,15.2470961986585,8.52059633726322,27.6930728501735,7.85325608274348,18.1068345937183,289.578421666792,250.662989009823,605.457078777556,1585.73363673455,-1.91509070052439,-8.57367534179178,-13.3780397442686,-51.4990782299173,7.86566890184129,11.9152798353712,110.614465737582,3193.77348756782,4362.3216177518,6868.05537417732,9054.33815453551,9734.4342886336,"yes",0,"",NA,"","3","5.11022090033E+017",2007,"no","no","no","yes","no","no","no","no","no","no","no",3,NA
"A4204I","KD","2018-07-23","2018-07-21","A",164659,73,"GRANITE",18.8,"M","STR",5,"AG",0.5,80,20,0.5,5,55,20,30,80,110,0,0,401,NA,"Y","N",NA,"L",NA,NA,5.375,1,0,821,0.128337233542616,0.188942743218625,3.91752528053915,26.6408383339217,0,30.8756435912221,4.23480525730039,26.6408383339217,32.6157161813538,4.47346808973667,28.1422480916171,0.04009466,0.03795558022359,0.04009466,0.042354292861434,NA,NA,NA,NA,NA,59,NA,NA,NA,59,NA,NA,FALSE,"internal","A4204",FALSE,"A",FALSE,"MoonAnt",NA,NA,NA,7700,8800,8800,80,110,"POSSIBLE PRE-FIRE HARVEST AS WELL AS SALVAGE",-53741.1891501285,238265.875648838,628.040452071616,16.1711040145594,1.43815525825343,8.80462974690318,24.9362107718287,6.74080685390706,15.8385088452915,0.489737368047916,15.2023587511201,8.55736930010745,27.6219235657709,7.84604805958401,18.0896464329392,291.692061833217,252.840108266654,602.805464558146,1597.07935057971,-1.26813249751011,7.00719469854443,3.45069655029782,-41.1729339002753,6.4609788543736,17.044149693059,104.924586903355,3155.11510384403,4315.12279997008,6802.88682361089,8945.08495351886,9612.23848459961,"yes",0,"",NA,"","3","5.11022090033E+017",2007,"no","no","no","yes","no","no","no","no","no","no","no",3,NA
"A4247T","NB","2018-07-23","2018-07-21","A",103658,330,"GRANITE",9.8,"M","STR",4,"NB",0,90,10,0.5,0.5,NA,0.5,NA,90,160,0.5,0.5,72,NA,"Y","Y","C","N","N",NA,2,1,425,225,0.088848853991042,1.13365645931175,2.61168352035943,7.30108236922336,10.3432000230664,21.478471225952,3.83418883366223,17.6442823922898,21.796528380792,3.89096620756026,17.9055621732318,0.04009466,0.03950959465101,0.04009466,0.040688389104354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"treatment","A4247",TRUE,"A",FALSE,"MoonAnt",NA,NA,NA,16200,14400,14400,90,160,"PIPJ seedling <25cm in plot, off transect. Planting either C2 or C3.",-52648.4440642369,233433.41868167,636.670493103613,15.9308694432362,2.3969763249562,9.16392322121778,24.7312684624274,7.94141145522781,16.3363400281835,0.929064465804437,15.1276523601191,9.1715980184157,27.4765035492802,8.02835841296174,18.324050783848,297.6621284012,268.935518465837,563.038126674271,1638.63613278476,0.033665438089976,0.390794156996188,4.33118102687335,-52.427950876263,6.24550434870479,19.7816343318529,338.579693605082,840.83286418559,1803.92616923743,4595.78853143623,7823.11585411525,9207.90184077343,"no",0,"",NA,"","1","5.110220801E+017",2007,"no","no","yes","yes","planned","no","no","no","no","no","no",1,155
"A4248T","NB","2018-07-23","2018-07-21","A",94149,90,"GRANITE",28,"M","STR",5,"KD",30,65,5,0.5,0.5,NA,10,30,60,125,0,0.5,92,NA,"Y","Y","C2","N","N",NA,1.375,0.375,872,145,0.108593043766829,3.40096937793525,7.18212968098845,4.70514197127728,21.2218127532092,36.6186468271771,10.6916921026905,25.9269547244865,41.4731826932199,12.1090902666958,29.3640924265241,0.04009466,0.035401483533497,0.04009466,0.04541001110856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"treatment","A4248",TRUE,"A",FALSE,"MoonAnt",NA,NA,NA,6500,7500,7500,60,125,"Dead planted PIPJ near plot",-52562.1584521229,233466.180990051,636.91340892531,15.8772585971811,2.37253814406197,9.12489871481591,24.6719505714578,7.93106121879268,16.3015054404843,0.936366283191349,15.0782966277173,9.19271965962655,27.4046669975533,8.00733145545432,18.2986933285899,300.145772089336,268.763214536468,562.609059808678,1649.3563713611,0.628854856532863,-1.57226868081101,4.07427255263762,-50.287822522805,5.63938897222673,20.6882796294116,309.514924544093,1499.0731776613,2527.18092405125,5209.86479482414,8096.27232624595,9283.18280058566,"no",0,"",NA,"","1","5.110220801E+017",2007,"no","no","yes","yes","planned","no","no","no","no","no","no",1,155
"A1147T","AG","2018-07-05","2018-06-07","A",105149,0,NA,0,"L","STR",NA,NA,0,100,0.5,0.5,0.5,30,50,30,70,NA,0,0.5,74.3,NA,NA,"Y",NA,NA,NA,NA,3.25,2,0,1266,0.246802372197339,0.944713716093126,1.50367678684694,41.0807567974968,0,43.7759496726342,2.69519287513741,41.0807567974968,43.7759496726342,2.69519287513741,41.0807567974968,0.04009466,0.04009466,0.04009466,0.04009466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"treatment","A1147",TRUE,"A",FALSE,"MoonAnt",131,50,6550,5800,NA,6550,70,131,"Near (uphill from) a seed drainage. Willow on outer edges of plot",-53194.5001307797,232040.707370255,642.304736880337,15.7640898388191,2.83966966224062,9.3018798584837,24.51639848226,8.6497193155478,16.5830583784818,1.1081512543357,14.889610364916,9.43653180827965,27.1618884052578,7.99888080962587,18.2992101067687,318.586984628489,286.381675588409,560.484090142943,1670.26102193196,-0.764253606536117,-9.98785585934813,-10.4323193704161,14.0168849067797,8.87231786998711,9.1542376150393,254.555558664745,3090.78294227208,4270.9931096856,6825.56594450606,9051.88948469195,9818.84437225681,"no",0,"",NA,"","1","5.11022080101E+017",2007,"no","no","planned","planned","planned","no","no","no","no","no","no",1,160
"A1157T","AG","2018-07-05","2018-06-08","A",105241,59,NA,11,"U","STR",4,"DY",0.5,90,5,0.5,0.5,22,0.5,28,60,NA,5,0.5,42,NA,NA,"Y","G","N","Y",NA,3.125,0.5,0,1484,0.236930277309446,4.15674035080976,16.5404446553164,48.1546943818999,0,69.0888096653355,20.9341152834356,48.1546943818999,70.3819238406604,21.3259327333529,49.0559911073075,0.04009466,0.039358008167092,0.04009466,0.040845099520553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"treatment","A1157",TRUE,"A",FALSE,"MoonAnt",96,50,4800,4720,NA,4800,60,96,"Caterpillar eating pines, picture # A 092019, A 091950",-52311.7266872311,232527.034259673,659.085891685506,15.1031265256546,2.51723698389744,8.81018163734997,23.7892157412616,8.44416710361308,16.1166922297237,1.14238983153732,14.2677635083436,9.54254655137161,26.2543187134218,7.70507666994047,17.8984326323967,348.58313327852,265.065268432106,555.336594133381,1798.86827837392,2.28474572744834,23.2654401866552,40.3599578184493,53.9640911639396,4.78930175674176,10.8385517876535,67.6320054633598,2239.68143336349,3358.39848831375,6123.88651910416,8707.18647211955,9681.08548861901,"no",0,"",NA,"","1","5.11022080104E+017",2007,"no","no","planned","planned","planned","no","no","no","no","no","no",1,160
"A2039T","KD","2018-07-05","2018-06-26","A",101237,323,"GRANITE",21.4,"M","VEX",5,"NB",10,90,0.5,0.5,0.5,NA,0.5,NA,90,135,0,0.5,85,NA,"Y","U",NA,"N","U",NA,1.75,0.875,0,121,0.049360474439468,2.83414114827938,1.30584176017972,3.92635985189345,0,8.11570323479202,4.18934338289856,3.92635985189345,8.71666670947504,4.4995620149986,4.21710469447643,0.04009466,0.037330366378031,0.04009466,0.043063648083071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"treatment","A2039",TRUE,"A",FALSE,"MoonAnt",NA,NA,NA,8650,12150,12150,90,135,"PIPJ <15 SEEDLINGS IN PLOT X3. PLANTED TREES (GRID, PAIRS) 60M FROM PC AND SURROUNDING PLOT. POSSIBLY RELEASED.",-51759.954818847,231514.861932363,711.01269843468,14.6496038789525,2.49810613429764,8.57385479348699,23.2520293772239,8.60283168639959,15.9274304093861,1.25375749568134,13.7182402327267,9.59176160735639,25.3771294178832,7.48599886420402,17.4844455126198,377.679173653545,246.09371416944,555.189242213155,1893.16537945292,-0.235208919873142,-5.79850483597374,0.017094494782687,71.6055385526669,6.18558249518686,23.0846293677285,320.017876002524,1064.58959368271,2029.23506923499,4732.77711141165,7807.44249591417,9126.84585482173,"no",0,"",NA,"","1","5.11022080102E+017",2007,"no","no","yes","planned","planned","no","no","no","no","no","no",1,184
"A2040T","KD","2018-07-05","2018-06-26","A",134326,310,"GRANITE",17,"M","STR",5,"KW",5,95,0.5,0.5,0.5,NA,0.5,NA,90,130,0,0.5,25,NA,"Y","Y","C","N","N",NA,1.5,0,625,0,0.167825613094191,0.377885486437251,0,0,15.2105882692153,15.7562993687468,0.545711099531441,15.2105882692153,16.4762323626422,0.570645598203566,15.9055867644386,0.04009466,0.038342714046721,0.04009466,0.041926655441155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"treatment","A2040",TRUE,"A",FALSE,"MoonAnt",NA,NA,NA,8900,11700,11700,90,130,"SAW CLUSTER OF THREE EVENLY SPACED",-51679.0791007921,231765.388852668,708.982289263712,14.6391266822998,2.45781975654301,8.54847335101354,23.2477833659593,8.55360187969301,15.9006924225605,1.21419463203413,13.8750386690063,9.57426984075313,25.6217554293441,7.54461665052022,17.5980126350486,370.248398613866,263.583426269584,536.734692448565,1894.13717357649,1.38308031707741,1.2218884362535,1.2892816927301,73.9884616942999,6.40336757650082,14.2681421746084,278.307104999562,2596.75193395882,3744.04162460254,6365.95664990593,8829.76582778112,9721.52206482921,"no",0,"",NA,"","1","5.11022080102E+017",2007,"no","no","yes","planned","planned","no","no","no","no","no","no",1,184
"A2041T","KD","2018-07-05","2018-06-26","A",150223,262,"GRANITE",20.2,"M","STR",4,"CM",10,90,0.5,0.5,0.5,NA,0.5,NA,40,135,0.5,0.5,34,NA,"Y","Y","G","N","N",NA,1.125,0.125,0,0,0.049360474439468,0.944713716093126,0.652920880089859,0,0,1.64699507062245,1.64699507062245,0,1.75493587131805,1.75493587131805,0,0.04009466,0.037628558659917,0.04009466,0.042722384746245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"treatment","A2041",TRUE,"A",FALSE,"MoonAnt",NA,NA,NA,5490,5400,5400,40,135,"PLANTED PIPJS SURROUNDING PLOT, SOME MORTALITY",-51647.7629292376,231864.051192667,708.049504888979,14.6669502947095,2.44618401663156,8.55656719767071,23.2835378158379,8.52856996516749,15.9060537957517,1.20440835341748,13.8044457392988,9.5495419105971,25.5113353597922,7.50442704635816,17.5304386351947,373.64122342504,262.785987714065,534.032036558835,1888.59351295559,-0.916839384531759,-4.9699179414283,-1.9329840673012,69.1097305553356,7.21498676124397,20.6879648855352,283.571705349332,2381.7484555286,3499.08856544872,6101.13315874852,8575.99030080785,9508.44230846788,"no",0,"",NA,"","1","5.11022080102E+017",2007,"no","no","yes","planned","planned","no","no","no","no","no","no",1,184
"A4249T","KD","2018-07-23","2018-07-22","A",115111,160,"GRANITE",21.7,"U","STR",5,"NB+AG",30,70,0.5,0.5,0.5,NA,20,40,60,110,0,0.5,41.8,NA,"Y","Y","C3","N","N",NA,4.5,2.75,324,1654,0.306034941524701,5.47933955334013,7.83505056107831,53.6710677275353,7.88516895876123,75.1766617422397,13.6204250559431,61.5562366862965,80.9105869769674,14.659291336063,66.2512956409044,0.04009466,0.037253254550584,0.04009466,0.043152787049324,NA,NA,NA,NA,20,NA,11.9,NA,20,NA,11.9,NA,FALSE,"treatment","A4249",TRUE,"A",FALSE,"MoonAnt",NA,NA,NA,5500,6600,6600,60,110,"LARGE BOULDERS COMMON THROUGHOUT AREA",-52198.8773036101,231261.086015165,694.387262664348,15.0462690399639,2.7164606070339,8.88136515873082,23.6964901328601,8.76763326526533,16.2320613443079,1.34145749107847,14.0045271940396,9.74445565681751,25.8263195256704,7.67299234255902,17.785387591244,362.933841510632,266.604129899841,545.72340210139,1814.63808440972,1.45357081283612,19.6282780018398,-15.8570186312518,21.1073344285604,5.20708676383521,16.4307733197789,206.81786944734,4359.53851636421,5559.86326028536,7742.67197116903,9305.99069683625,9710.38308090047,"no",0,"",NA,"","1","5.11022080102E+017",2007,"no","no","yes","planned","planned","no","no","no","no","no","no",1,184
"A2035T","KD","2018-07-05","2018-06-25","A",160922,238,"GRANITE",17.2,"M","CAV",5,"CM",5,85,10,0.5,0.5,NA,40,32,60,150,0,0.5,63,NA,"Y","N",NA,"N",NA,NA,2.125,2,0,4340,0.078976759103149,0.377885486437251,5.22336704071887,140.829766588575,0,146.509995874834,5.68022928625927,140.829766588575,153.368904482807,5.94615089327418,147.422753589533,0.04009466,0.038301561134652,0.04009466,0.041971703316844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"treatment","A2035",TRUE,"A",FALSE,"MoonAnt",NA,NA,NA,8310,9000,9000,60,150,"NO EVIDENCE OF PLANTING NEARBY",-52840.8937940864,234237.784687744,641.450394567001,16.7307946440723,2.23990881140894,9.48535142951732,25.6297610047312,7.41712700954937,16.5234449251033,0.587599155605337,15.598861135512,8.52180519582273,28.1757671763781,8.09323014555869,18.3487861861004,277.715847609953,267.684263755372,570.113779626639,1486.46915079386,-0.631382505733097,-14.0993707063407,-47.0053822982198,-166.929805900547,9.79056987800084,8.7489943773026,243.97284385558,3083.08013170727,4352.11166863954,6886.59086150872,9050.47699631844,9780.17398430311,"yes",0,"",NA,"","3","5.11022080005E+017",2007,"no","no","no","yes","no","no","no","no","no","no","no",3,100
"A4245T","KD","2018-07-23","2018-07-22","A",85446,4,"GRANITE",26,"U","STR",5,"KD",5,95,0.5,0.5,0.5,NA,5,30,95,160,0,0.5,53.4,NA,"Y","N",NA,"N",NA,NA,1.5,0.625,529,244,0.236930277309446,0.377885486437251,1.30584176017972,7.91761821373556,12.8742419110639,22.7125176487258,1.92065752392641,20.7918601247994,25.2699912090493,2.1369272881088,23.1330639209405,0.04009466,0.036036841696389,0.04009466,0.044609396518693,NA,NA,NA,NA,NA,14.1,NA,NA,NA,14.1,NA,NA,FALSE,"treatment","A4245",TRUE,"A",FALSE,"MoonAnt",NA,NA,NA,13650,15200,15200,95,160,"B CLASS PIPJ AND CADE IN PLOT, NOT ON TRANSECT",-53177.6937334061,233299.144997031,633.128945772951,16.5035774954728,2.54628578566511,9.524931626163,25.3737378998169,7.9247775581483,16.6492568198074,0.652668895904671,15.8724794258536,8.58574160649369,28.4880436111736,8.26257416087912,18.5368926088336,259.628381661632,262.975419222146,574.873156911864,1524.50192066812,2.8450240677534,2.17592089799558,-52.2082705344923,-107.682639862457,5.20635824859062,24.9700494088173,340.645738619777,489.111068806156,1256.75735380979,3971.76475295801,7286.43896570638,8837.03005701256,"yes",0,"",NA,"","3","5.11022080005E+017",2007,"no","no","no","yes","no","no","no","no","no","no","no",3,100
"A2029T","KD","2018-07-05","2018-06-28","A",100612,275,"GRANITE",18.2,"U","STR",5,"NB",10,80,10,0.5,0.5,NA,5,32,70,124,0,0.5,24.8,NA,"Y","N",NA,"N",NA,NA,2.75,0.75,0,1982,0.069104664215255,1.32259920253038,4.57044616062901,64.3144233591142,0,70.2765733864889,5.96215002737464,64.3144233591142,73.977516784519,6.27613203757492,67.701384746944,0.04009466,0.038088806415383,0.04009466,0.042206146944692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"treatment","A2029",TRUE,"A",FALSE,"MoonAnt",NA,NA,NA,8680,8680,8680,70,124,"<25CM PIPJ WITHIN PLOT, OUTSIDE TRANSECT. PLANTING EVIDENCE ~50M FROM PC",-52731.0119785332,238145.916886717,615.799391776085,16.4307076443231,1.08516738322568,8.75793722509002,25.2879311657322,6.2802773183319,15.7841042630645,0.207925915739294,15.5878967994525,8.20264936254188,28.1526468335164,7.89791135759589,18.1776480980291,268.049727257463,255.631033360922,594.399807381636,1546.33688945266,2.4940398775155,20.4491166593252,9.32398783905789,-76.680072524784,5.270631703405,16.1154554090113,274.477955750637,2634.79473581411,3764.03439759993,6340.9814034431,8722.54444650275,9595.02202450764,"yes",0,"",NA,"","3","5.11022080002E+017",2007,"no","no","no","yes","no","no","no","no","no","no","no",3,100
"A2030T","KD","2018-07-05","2018-06-27","A",155445,281,"GRANITE",12.4,"U","STR",5,"NB",5,95,0.5,0.5,0.5,NA,5,45,60,75,0,5,35,NA,"Y","Y","U","N","U",NA,2.875,0.875,0,121,0.118465138654723,0.755770972874501,2.61168352035943,3.92635985189345,0,7.41227948378211,3.48591963188866,3.92635985189345,7.58932105293768,3.56918048071797,4.02014057221971,0.04009466,0.039159342931234,0.04009466,0.041052317025304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"treatment","A2030",TRUE,"A",FALSE,"MoonAnt",NA,NA,NA,5300,4500,4500,60,75,"QUKE RESPROUT 27MM AWAY FROM PC, NE QUADRANT",-52663.5562259713,238172.135123382,615.16062110744,16.3538481807716,1.12866438182446,8.74125600744725,25.1973829864194,6.34697771104096,15.7721803176022,0.210326412372322,15.5975270164114,8.1953348490398,28.1577277038248,7.90392671439188,18.1765312764323,266.492838179964,250.221411079701,599.126793235766,1561.14650976886,1.30086886909002,25.5053713893878,22.0903998075905,-61.2598233197129,5.17438009227351,13.7296768434206,282.049393462756,2518.58225184685,3656.50921763006,6274.70812777241,8738.91134026642,9654.73070191153,"yes",0,"",NA,"","3","5.11022080002E+017",2007,"no","no","no","yes","no","no","no","no","no","no","no",3,100
"A2031T","KD","2018-07-05","2018-06-25","A",174005,63,"GRANITE",22,"M","STR",5,"AG",0,90,10,0.5,0.5,NA,10,34,80,100,0,0.5,37.8,NA,"Y","N",NA,"N",NA,NA,3,0.625,0,12645,0.177697707982084,2.83414114827938,8.48797144116816,410.320829150353,0,421.820639447783,11.4998102974296,410.320829150353,454.948214822908,12.4029449399793,442.545269882929,0.04009466,0.037175121406345,0.04009466,0.043243483805845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"treatment","A2031",TRUE,"A",FALSE,"MoonAnt",NA,NA,NA,7700,8000,8000,80,100,"NO PLANTING EVIDENCE NEARBY.",-53460.962439476,235051.634888574,638.63212707995,16.8844039865505,2.10252446571199,9.49346412203778,25.7757046402908,7.1562455729658,16.465975468581,0.492530705416487,15.755584900759,8.37956980276508,28.3800562961539,8.12405780308777,18.3798130494595,265.837121627784,274.312530504091,585.25083874086,1461.434987464,-0.117475897337366,-10.3713655155628,-59.6130505966392,-137.494210546547,7.28842814357545,21.14135723579,102.255398824801,3012.27881802161,4142.07257453611,6568.23438094979,8425.22662656246,9148.91788197935,"yes",0,"",NA,"","3","5.11022090035E+017",2007,"no","no","no","yes","no","no","no","no","no","no","no",3,100
"A1140T","AG","2018-07-05","2018-06-05","A",194945,102,NA,32,"M","VEX",4.5,"NB",40,40,20,0,0.5,50,0.5,20,90,NA,0,0,88,NA,NA,"Y","G","N","N",NA,2,0,1225,970,0.078976759103149,0.566828229655876,0,31.4757773250963,29.8127530076621,61.9343353215174,0.645804988759024,61.2885303327583,73.0316306377195,0.761519295528143,72.2701113421914,0.04009466,0.034002200079039,0.04009466,0.047278757162146,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,14,FALSE,"treatment","A1140",TRUE,"A",FALSE,"MoonAnt",120,90,10800,10800,NA,10800,90,120,"Planting apparent ~75m south of the plot, no planting evidence in plot; no trees and no snags",-53422.5321488213,237898.317343624,624.112866492561,16.5797151650192,1.26596547095706,8.92284007448366,25.4423880013422,6.42853026889532,15.9354592004037,0.363824991799342,15.4029754237369,8.38137587991761,27.9169568348461,7.88340020776814,18.1491663573818,282.395172279128,262.333207487439,592.105813955773,1520.93569144451,1.241534163446,-0.551339507625493,-36.6955765718137,-106.326925727479,5.49551535068202,21.0344040380487,73.5395965953366,2174.78696813495,3260.90419857765,5845.65038118683,8355.48236744443,9324.29450639538,"yes",0,"",NA,"","3","5.11022090035E+017",2007,"no","no","no","yes","no","no","no","no","no","no","no",3,100
"A4176T","AG","2018-07-23","2018-07-17","A",93124,283,"OTHER",19.3,"U","STR",5,"NB",0.5,95,5,0.5,0.5,NA,5,35,50,60,0,0.5,132,NA,"Y","N",NA,"N",NA,NA,1.125,0,1024,729,0.088848853991042,1.32259920253038,3.26460440044929,23.6555068762837,24.9210278202824,53.2525871535368,4.67605245697071,48.5765346965661,56.4235361960649,4.95449008514626,51.4690461109186,0.04009466,0.037841378261406,0.04009466,0.042482114404251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"treatment","A4176",TRUE,"A",FALSE,"MoonAnt",NA,NA,NA,1680,3000,3000,50,60,"A class CADE seedling in plot, out of transect. PILA sapling nearby, 10 bud scars, appears planted. No other planting evidence closer than ~150m. Mostly rocky exposed mineral soil. Plot moved due to rockslide area. Parent material: igneous, not granite, photo 093520. Seed source: ABCO and ABMA in area",-57348.4514815024,240617.742746137,745.548891748196,13.8568765965563,1.66367270854242,7.7602745815307,22.2235200878051,7.64801599882267,14.9357680432807,0.990283009181322,13.6752988568557,9.32779932831705,25.2313392074504,7.33279093301853,17.2795692678837,366.406080416262,228.191774914067,593.318050541829,1973.91112262592,0.60408168800735,22.3538934025033,61.6819202113697,138.528762612131,5.42879154255779,19.3381077457715,293.470237694472,2068.74134005466,3167.90232742148,5824.11423395283,8473.29599140376,9501.65551724584,"no",0,"",NA,"","3","5.11022110073E+017",2007,"no","no","no","yes","no","no","no","no","no","no","no",3,100
"A4013T","CM","2018-07-23","2018-07-19","A",155316,271,"GRANITE",24,"M","STR",5,"AG",0,90,10,0.5,0.5,NA,0,NA,95,140,0,0,NA,NA,"Y","N",NA,"N",NA,NA,2.375,3.5,0,1021,0.266546561973126,0.566828229655876,5.22336704071887,33.1306893287869,0,39.1874311611348,6.05674183234787,33.1306893287869,42.8959838104365,6.62992933923317,36.2660544712033,0.04009466,0.036628294518725,0.04009466,0.043889069410365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"treatment","A4013",TRUE,"A",FALSE,"MoonAnt",NA,NA,NA,13650,13300,13300,95,140,NA,-71874.1883211878,247618.417021479,867.268727590312,13.9534783128123,2.24930620134799,8.10139212194325,22.1155029770761,8.59310791638257,15.3543058426389,0.880728559352664,13.1843649794931,9.29463743821964,24.9170523385376,7.03254676942289,17.1058448883786,378.18525437701,286.389312676772,531.543192370088,1930.82055625427,0.368297192499861,4.05842528438994,97.5361106262106,166.855435871342,5.99001319096906,26.6516781519182,244.770179208552,3961.12196724585,5128.13886699055,7360.193541547,9052.71127270467,9496.28447906761,"no",0,"",NA,"","3","5.11022040073E+017",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no",3,100
